# Time-dependent hole occupations (neutral MO basis) for MO indices: [0, 1, 2, 3, 4, 5, 6, 7, 8]

Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8
12.5,1.9971286103241246,1.4368304973366719e-05,0.4603460868064062,0.04825661033308748,0.7488726911352488,0.7488726911352099,0.12597883699703516,-0.748872691135219,-0.7488726911352186
12.55,1.9958527017314975,4.367686004869142e-06,0.46959986166293977,0.042933726744441625,0.7821096051937197,0.7821096051936816,0.1332632332004957,-0.7821096051936904,-0.7821096051936899
12.6,1.9959449887161802,4.392821750798248e-07,0.4751559580727671,0.03831390349332908,0.8142701903264913,0.8142701903264538,0.14052073256232167,-0.8142701903264624,-0.8142701903264619
12.65,1.997265531888252,3.2914739336309395e-06,0.4768807191729594,0.03484413553019872,0.8452764674657649,0.8452764674657285,0.1477236343741133,-0.845276467465736,-0.8452764674657357
12.7,1.9983179010198457,1.179128732786694e-05,0.4763705204108466,0.031915325684226836,0.8750889714710945,0.8750889714710584,0.15486451064371787,-0.8750889714710655,-0.875088971471065
12.75,1.9979320809432872,2.3265331102972908e-05,0.4752134911682835,0.02858986146538145,0.9037386625579589,0.9037386625579229,0.1619757596555642,-0.9037386625579293,-0.9037386625579293
12.8,1.9965818686205603,3.427868331451478e-05,0.47326394426059126,0.02471876682329044,0.9312854462020215,0.9312854462019862,0.16910312682070927,-0.9312854462019924,-0.9312854462019926
12.85,1.9958022284015826,4.171852940570986e-05,0.46889855666397007,0.02110146753415698,0.9577517164998506,0.957751716499815,0.1762655759771965,-0.9577517164998209,-0.9577517164998209
12.9,1.9964384836348257,4.3678084653109295e-05,0.46092854690874496,0.018516446619060156,0.9831072634454254,0.9831072634453906,0.18345533347294474,-0.9831072634453961,-0.9831072634453965
12.95,1.9977664212029012,3.9834924174364517e-05,0.4500104044015636,0.01678191502841475,1.00731712957038,1.007317129570345,0.1906676497767743,-1.00731712957035,-1.007317129570351
13.0,1.9983235101644083,3.141523457128592e-05,0.43804095306115065,0.014961473005136394,1.030391701393507,1.030391701393472,0.19793516537331346,-1.0303917013934771,-1.0303917013934782
13.05,1.9975367428845539,2.0823539772063526e-05,0.42615594015230496,0.012476657276729197,1.0523803441629236,1.0523803441628887,0.20532366132272495,-1.0523803441628932,-1.0523803441628943
13.1,1.9963340376908445,1.0925759042379468e-05,0.4135730045505981,0.009790170676412746,1.0733179761945644,1.0733179761945295,0.21288672113311158,-1.073317976194534,-1.0733179761945353
13.15,1.9960516683907858,4.2123782080238925e-06,0.39860994124601157,0.007843593007163197,1.0931877771698346,1.0931877771697998,0.22064460327404412,-1.093187777169804,-1.0931877771698053
13.2,1.9969824436227805,2.190067670770901e-06,0.38070698077968124,0.006922550597985522,1.1119399817636713,1.1119399817636362,0.22860196506065789,-1.1119399817636402,-1.1119399817636417
13.25,1.9981172006822978,5.080192445605647e-06,0.3612180530244382,0.006304196085737512,1.1295396151045582,1.1295396151045227,0.23677915918155223,-1.1295396151045267,-1.1295396151045285
13.3,1.9982451591341606,1.1769243636550186e-05,0.34209352753558253,0.005111418862560058,1.1459868941176847,1.1459868941176483,0.24523254410900752,-1.1459868941176525,-1.1459868941176543
13.35,1.9972803980867724,2.0125460713726895e-05,0.3238489019970787,0.003359200062654999,1.1612909208611728,1.161290920861136,0.25402729379293576,-1.1612909208611404,-1.1612909208611422
13.4,1.9963135822258884,2.770470678559178e-05,0.305154541142751,0.0019381046452613404,1.1754320300146772,1.17543203001464,0.2632053216756902,-1.1754320300146444,-1.1754320300146466
13.45,1.9963918537145815,3.250315715197516e-05,0.2845329165650634,0.00154204515037204,1.188357673499158,1.1883576734991204,0.2727878841962901,-1.1883576734991246,-1.188357673499127
13.5,1.9974463674325795,3.341814821511413e-05,0.26222232160497727,0.0018271601242760838,1.2000120745480627,1.2000120745480243,0.28278765874012257,-1.2000120745480287,-1.2000120745480314
13.55,1.9983680072373882,3.0421612288389355e-05,0.24015670579101633,0.001814816656412921,1.210361845997539,1.2103618459975005,0.29323031158788004,-1.2103618459975043,-1.210361845997507
13.6,1.998182645591687,2.4514176509837782e-05,0.22002368669346928,0.0010573419165340603,1.2193909127242224,1.2193909127241835,0.30415756542449457,-1.219390912724187,-1.2193909127241902
13.65,1.9971143370479558,1.7392423005357927e-05,0.20154361937631649,0.00018036592351933223,1.2270762021929422,1.2270762021929027,0.3156039854692825,-1.2270762021929063,-1.2270762021929094
13.7,1.996323048200669,1.0908005175558344e-05,0.18300629688132153,0.0001330501588259203,1.2333766753648696,1.2333766753648292,0.32759184364175553,-1.2333766753648325,-1.2333766753648365
13.75,1.9966819846192003,6.5910397288870826e-06,0.16344418556034546,0.001033610911262528,1.2382471236684247,1.2382471236683834,0.34012724455283605,-1.238247123668387,-1.238247123668391
13.8,1.9978607455014332,5.34635988014287e-06,0.14394762840584896,0.00201997966956613,1.24165651366592,1.2416565136658777,0.3531972360387876,-1.2416565136658817,-1.2416565136658857
13.85,1.998608245515407,7.249186595004176e-06,0.1266814629772881,0.0022746480547986003,1.243589357231245,1.243589357231202,0.3667873340440124,-1.2435893572312062,-1.2435893572312104
13.9,1.9980942042757943,1.1515099891390435e-05,0.11262071237502713,0.002003379841464703,1.2440333501354905,1.2440333501354466,0.3808855448583792,-1.2440333501354508,-1.2440333501354552
13.95,1.9968524984133247,1.6785200409819012e-05,0.10059084594841039,0.0021952870158183924,1.242973545522272,1.2429735455222273,0.39548353080558263,-1.2429735455222315,-1.242973545522236
14.0,1.9962375314746668,2.1589922243325788e-05,0.0887979074231362,0.0034141302400358953,1.2404018385138138,1.2404018385137676,0.41057074808449334,-1.2404018385137725,-1.2404018385137774
14.05,1.9969830228410534,2.472182572277326e-05,0.077018877146386,0.005108293085557936,1.2363277954304557,1.236327795430408,0.4261083078817327,-1.2363277954304133,-1.2363277954304182
14.1,1.9983404111102945,2.5471340969307477e-05,0.06697862243372876,0.006269820804438941,1.2307741629157787,1.23077416291573,0.44203084069579934,-1.230774162915736,-1.230774162915741
14.15,1.9987976818581423,2.378242358380689e-05,0.06052300149646417,0.006628673062572199,1.2237621702964518,1.2237621702964019,0.4582698753504759,-1.2237621702964083,-1.2237621702964128
14.2,1.9977781317387964,2.0239063084126485e-05,0.05754382464342411,0.006984088470298078,1.2153080301767019,1.215308030176651,0.4747714924863691,-1.215308030176658,-1.2153080301766623
14.25,1.9963678853061486,1.5834747664200677e-05,0.056132015697376136,0.00823159880243729,1.2054378013384723,1.2054378013384202,0.4914995208196684,-1.2054378013384275,-1.205437801338432
14.3,1.9961588726663246,1.1688831735856553e-05,0.054806461853844635,0.010258403043808428,1.1942033697870555,1.194203369787002,0.5084048136873685,-1.1942033697870096,-1.1942033697870145
14.35,1.99746785470005,8.825325819028507e-06,0.054151706506344155,0.012086831859723146,1.181676013832168,1.1816760138321134,0.5253993231764924,-1.1816760138321216,-1.1816760138321256
14.4,1.998866539677505,7.939469732543003e-06,0.05612145105664812,0.01303131123449508,1.1679202616288848,1.1679202616288284,0.542374648489836,-1.1679202616288373,-1.1679202616288415
14.45,1.998710138379222,9.169819243926014e-06,0.06175553401546674,0.013515137841928038,1.1529794064649244,1.1529794064648669,0.5592342360776887,-1.1529794064648764,-1.1529794064648802
14.5,1.9970810075384733,1.2066669514254613e-05,0.06984881715158009,0.014564710077811904,1.1368926121637397,1.1368926121636809,0.5759140559563785,-1.1368926121636909,-1.1368926121636946
14.55,1.9957908135117186,1.5790418261163452e-05,0.07823074123579166,0.01654360307527858,1.119724591223989,1.1197245912239286,0.5923664902864074,-1.1197245912239395,-1.1197245912239435
14.6,1.9963434945350227,1.9358346936337867e-05,0.08611252949229131,0.018714026383622517,1.101571186478683,1.1015711864786213,0.6085209662016005,-1.1015711864786328,-1.101571186478637
14.65,1.9981843379965545,2.18588204721204e-05,0.0947806383028651,0.02012775335532857,1.0825275726853527,1.0825275726852892,0.624278547991824,-1.0825275726853012,-1.0825275726853054
14.7,1.9992005888128843,2.2681847861694138e-05,0.10600369471436477,0.02073974569769188,1.062652555291301,1.062652555291236,0.639540370915747,-1.062652555291249,-1.0626525552912534
14.75,1.9981259915227498,2.169156123876803e-05,0.11982516176638391,0.021471810819882142,1.0419708611061962,1.0419708611061296,0.6542387307968554,-1.041970861106143,-1.0419708611061476
14.8,1.996113059116179,1.9210564952798492e-05,0.13429889430074793,0.023088577745034033,1.020514795188225,1.020514795188157,0.6683396603631289,-1.0205147951881708,-1.0205147951881757
14.85,1.9954572600903735,1.588322102508144e-05,0.14755470810992488,0.025259607227832825,0.998357033326291,0.9983570333262219,0.681810089551756,-0.9983570333262363,-0.9983570333262409
14.9,1.9969571705427474,1.254947935835915e-05,0.15969492478104996,0.026977410792766054,0.9755916633812673,0.9755916633811965,0.6945900476850659,-0.9755916633812118,-0.9755916633812166
14.95,1.9989319539655008,1.0077191740176517e-05,0.1724711796385865,0.02774565548106267,0.9522837047915034,0.952283704791431,0.7066030708143758,-0.9522837047914472,-0.9522837047914519
15.0,1.9990452806457286,9.093282026695348e-06,0.18715516372867347,0.028168028442462578,0.9284425732620052,0.9284425732619317,0.7177878252361967,-0.9284425732619485,-0.9284425732619532
15.05,1.9970672813298946,9.772036102528858e-06,0.2028720322565407,0.029230846757189788,0.9040538440550421,0.9040538440549675,0.7281168961560907,-0.9040538440549848,-0.9040538440549897
15.1,1.9952353028282526,1.1831629956660095e-05,0.2174229272413606,0.031089733744395165,0.8791370102664717,0.8791370102663962,0.7375818003448691,-0.879137010266414,-0.8791370102664189
15.15,1.9956623539593539,1.4660522886789096e-05,0.22963400716614402,0.03289394005211754,0.8537590249147029,0.8537590249146252,0.7461636160883784,-0.8537590249146438,-0.8537590249146488
15.2,1.997901045767971,1.7472818848895955e-05,0.2404697670147442,0.0338103766865272,0.8279854851438713,0.8279854851437927,0.7538244875564808,-0.827985485143812,-0.827985485143817
15.25,1.999367332986291,1.9525252683783023e-05,0.25182668524612173,0.03399455814228469,0.8018255178866005,0.8018255178865201,0.7605249136537231,-0.8018255178865404,-0.8018255178865452
15.3,1.9982841881688929,2.0356689309775078e-05,0.26425457094371163,0.03442374778835511,0.7752339531405554,0.7752339531404737,0.7662462703083173,-0.7752339531404947,-0.7752339531404994
15.35,1.9958437882451145,1.9883214871008192e-05,0.2761572645681314,0.03571155362151357,0.7481725572641329,0.7481725572640496,0.7709905575817446,-0.7481725572640714,-0.748172557264076
15.4,1.9948500980069228,1.832805969304019e-05,0.28550567991995934,0.037358648141054385,0.720661948568353,0.7206619485682686,0.7747606063828689,-0.7206619485682906,-0.720661948568295
15.45,1.996462629055293,1.6137177826891502e-05,0.2920061651461121,0.03837538185288736,0.6927628395463294,0.6927628395462428,0.7775464710032813,-0.6927628395462664,-0.6927628395462706
15.5,1.9988539834241126,1.3904629479810637e-05,0.29730446917955433,0.03844417199184269,0.6645093553182053,0.6645093553181172,0.7793290363236844,-0.6645093553181414,-0.6645093553181455
15.55,1.9992227038969757,1.2206009458060052e-05,0.30308516028755905,0.03830767251929457,0.6358736665079905,0.6358736665079019,0.7800947612475264,-0.6358736665079264,-0.6358736665079303
15.6,1.9970811169138856,1.1394235828188215e-05,0.3090397568656571,0.038894297857589244,0.6068056481209885,0.6068056481208985,0.7798435310089067,-0.6068056481209239,-0.6068056481209276
15.65,1.9948937311420745,1.152011046157142e-05,0.31312049664136854,0.040176930244144815,0.5773036202868158,0.5773036202867246,0.7785818673308291,-0.5773036202867508,-0.5773036202867543
15.7,1.9951872029229698,1.237977171753002e-05,0.3138280739526995,0.04121607779650338,0.5474358098964518,0.547435809896359,0.776316912420955,-0.5474358098963863,-0.5474358098963896
15.75,1.9976490556505286,1.3596137581561862e-05,0.3118215207953723,0.04128973464487018,0.517288982732282,0.5172889827321876,0.773057281573652,-0.5172889827322156,-0.5172889827322189
15.8,1.9994434615299492,1.47517478670256e-05,0.30916714591655925,0.040744419980716096,0.48690487775746805,0.48690487775737257,0.7688152309426577,-0.4869048777574011,-0.48690487775740443
15.85,1.9984474644190247,1.5578236247648647e-05,0.3069833058715967,0.04061666039175216,0.4562818935746098,0.45628189357451365,0.7636074432333524,-0.4562818935745425,-0.45628189357454574
15.9,1.9958026544673537,1.6051733019661896e-05,0.304094452213334,0.04137443132833907,0.4254394357659621,0.4254394357658646,0.7574526571556277,-0.42543943576589416,-0.42543943576589716
15.95,1.9945864499997985,1.6307972551254935e-05,0.29839316211390265,0.042339208053633115,0.39447034553856386,0.39447034553846505,0.7503756066923604,-0.39447034553849536,-0.3944703455384984
16.0,1.9962146683560356,1.6509953812082756e-05,0.28927426417793,0.04252706605846335,0.3635240283430843,0.3635240283429846,0.742417079891355,-0.3635240283430153,-0.3635240283430181
16.05,1.9988369480786257,1.677920225473528e-05,0.27835545180036325,0.04181810048825052,0.3327425029075166,0.33274250290741536,0.7336328436293109,-0.332742502907447,-0.3327425029074498
16.1,1.9993973348968994,1.713625723342993e-05,0.26776297488662193,0.04113364391922891,0.3022268109048507,0.3022268109047488,0.7240821906672441,-0.30222681090478093,-0.3022268109047835
16.15,1.9972246920062948,1.7438984730056006e-05,0.2577388448100497,0.04134800618488477,0.272073494402032,0.27207349440192896,0.7138201677601868,-0.27207349440196194,-0.2720734944019642
16.2,1.9948731206546868,1.7416705723194426e-05,0.24644329216389194,0.04219968048346656,0.24243252525367698,0.2424325252535735,0.7029059298518314,-0.24243252525360642,-0.24243252525360867
16.25,1.9950869386640984,1.6801085857665043e-05,0.23225422122053652,0.04262391114528974,0.21352044475189702,0.21352044475179266,0.6914236517492252,-0.2135204447518262,-0.21352044475182813
16.3,1.997645447802438,1.544825546329065e-05,0.21577655681903618,0.042049820830510676,0.1855752786566378,0.18557527865653345,0.6794873173222766,-0.18557527865656692,-0.18557527865656887
16.35,1.9995957129008057,1.3433078557945066e-05,0.1993842814662352,0.04109640798062486,0.15880542558425015,0.1588054255841449,0.66721857077424,-0.15880542558417937,-0.15880542558418106
16.4,1.9986390274961336,1.1136924475518839e-05,0.18471845179761215,0.04087680205578614,0.1333928959959536,0.13339289599584836,0.6547251630658562,-0.13339289599588278,-0.1333928959958843
16.45,1.9959102597151988,9.230354234279758e-06,0.17095305709343234,0.0416226458865645,0.10953572739287143,0.10953572739276529,0.6421049491118695,-0.10953572739280014,-0.10953572739280146
16.5,1.9946278846134877,8.465612349350948e-06,0.1560480087412741,0.042393577309252084,0.08747188525485883,0.08747188525475247,0.629471725685701,-0.08747188525478775,-0.08747188525478884
16.55,1.9962971463536727,9.386058148042054e-06,0.13942001205078736,0.04225928508529564,0.06745771295604142,0.06745771295593528,0.6169692274013294,-0.06745771295597065,-0.06745771295597158
16.6,1.9990143275501122,1.2110288867717145e-05,0.12288913438937987,0.04142226934428739,0.0497247564645642,0.049724756464458286,0.604750898472953,-0.04972475646449343,-0.04972475646449426
16.65,1.9995874908443934,1.6234302867790262e-05,0.10892727643178857,0.04102551202677418,0.034464695759262476,0.03446469575915678,0.5929501386541776,-0.03446469575919169,-0.03446469575919231
16.7,1.9973287178738632,2.087242619808194e-05,0.09800706305946849,0.04176645184017014,0.02185038831255781,0.021850388312452118,0.5816765257421723,-0.021850388312487465,-0.02185038831248791
16.75,1.9949257190228544,2.4881028644951897e-05,0.08831487416760586,0.043009149155212256,0.012053428132509536,0.012053428132404731,0.571039220140277,-0.012053428132439722,-0.012053428132440048
16.8,1.9952018854288922,2.7198256505656104e-05,0.07821550733848048,0.043603194176675464,0.005234074444257164,0.005234074444153025,0.5611630520732596,-0.005234074444188029,-0.0052340744441881585
16.85,1.9978648968545085,2.7141997787527572e-05,0.06836913989444904,0.04329339199645421,0.001514691258039047,0.0015146912579360183,0.5521743976006999,-0.0015146912579709275,-0.0015146912579708936
16.9,1.9998078300098403,2.4594404020472638e-05,0.06120226089821812,0.04304492464720289,0.0009692407775039324,0.000969240777402236,0.5441741832946674,-0.0009692407774364734,-0.0009692407774363316
16.95,1.9986988357169508,2.0076624118736675e-05,0.05825296182922912,0.043901378498546695,0.0036371280736418043,0.00363712807354144,0.537229893898771,-0.0036371280735751866,-0.0036371280735749707
17.0,1.9958528076974942,1.466450097797889e-05,0.05843344173440612,0.04565848555028351,0.0095326330815797,0.009532633081480446,0.5313915796307982,-0.009532633081513605,-0.009532633081513302
17.05,1.9946383563617984,9.7090332478178e-06,0.05946588480218562,0.047131881082633775,0.018632897768275924,0.018632897768178225,0.5267048463746162,-0.01863289776821074,-0.018632897768210296
17.1,1.9964807540290228,6.453566265385291e-06,0.06061427660772578,0.047640060055664346,0.030860673447171694,0.030860673447075104,0.5232043868714058,-0.03086067344710683,-0.030860673447106315
17.15,1.9992519201363965,5.684560644203529e-06,0.06347346827365041,0.04780823133678469,0.046091798680820695,0.04609179868072544,0.520900253112341,-0.046091798680756815,-0.04609179868075617
17.2,1.999644095897882,7.503941365172295e-06,0.07009294914175701,0.048841323171361806,0.06418284127373441,0.06418284127364116,0.51977598093855,-0.0641828412736715,-0.06418284127367073
17.25,1.9971570231565332,1.1300710013539828e-05,0.08041096457501817,0.051012410585058676,0.08498258692563976,0.08498258692554783,0.5197991272701139,-0.08498258692557695,-0.08498258692557632
17.3,1.9947448289878467,1.5966848100124054e-05,0.09218115103536739,0.05330710698320407,0.1083123910396131,0.10831239103952317,0.5209259468098484,-0.10831239103955129,-0.10831239103955058
17.35,1.995230867195123,2.0267086196179562e-05,0.1034893557281702,0.05471002577944506,0.1339397387994785,0.1339397387993908,0.523096249538098,-0.13393973879941792,-0.13393973879941723
17.4,1.998060598215379,2.3190994239197238e-05,0.11468528827601654,0.05540495048004179,0.1615883930398625,0.1615883930397768,0.5262304450068866,-0.161588393039803,-0.16158839303980232
17.45,1.999893254950254,2.4187086973270766e-05,0.12771863420107943,0.05654535963455931,0.19098895870049337,0.19098895870040944,0.5302357945192666,-0.19098895870043503,-0.19098895870043436
17.5,1.9985056856416843,2.3253513432131e-05,0.14360478202736715,0.058835730860313795,0.22190859368313776,0.2219085936830556,0.5350160637488013,-0.22190859368307997,-0.2219085936830793
17.55,1.9955363144058278,2.0870446483467475e-05,0.16091502769305066,0.06162160406360728,0.2541281495057839,0.2541281495057044,0.540470459786266,-0.2541281495057274,-0.25412814950572676
17.6,1.9944768115538731,1.780308134891051e-05,0.17721736544784994,0.06371963545959947,0.2873960630520318,0.28739606305195387,0.5464866800617405,-0.2873960630519763,-0.2873960630519756
17.65,1.996548231612254,1.4863466236025857e-05,0.19160667104131335,0.06484338626661801,0.3214200911564624,0.3214200911563867,0.5529423889315952,-0.3214200911564076,-0.32142009115640713
17.7,1.9993317110733841,1.2694711448268947e-05,0.2053925814932578,0.06589792614379597,0.35592240846625334,0.3559224084661796,0.5597159642830596,-0.3559224084661995,-0.35592240846619894
17.75,1.9995088275946038,1.1604798251019233e-05,0.22036390028534658,0.06788649757611176,0.39069454540657467,0.39069454540650295,0.5666977849189547,-0.3906945454065218,-0.3906945454065215
17.8,1.9968532426178434,1.1511131757568904e-05,0.23644241332650173,0.07064231672334098,0.4255887223631305,0.42558872236306033,0.5737881367587274,-0.4255887223630783,-0.42558872236307793
17.85,1.9945004058808669,1.2046691629574724e-05,0.25155494253397404,0.07303275167879075,0.46045586895677526,0.46045586895670665,0.5808871474613666,-0.4604558689567241,-0.46045586895672364
17.9,1.995169379759896,1.2768527775097738e-05,0.26387149654114284,0.07434838645145891,0.49510380914133334,0.4951038091412663,0.5878921525319958,-0.4951038091412828,-0.4951038091412826
17.95,1.9980727782469667,1.3349395353134952e-05,0.2736524618569378,0.07509613542692772,0.5293300513910013,0.5293300513909358,0.5947040226710021,-0.5293300513909514,-0.5293300513909516
18.0,1.9998038584923137,1.3686529110046308e-05,0.2828007104602168,0.07638240855701284,0.5629940498865784,0.5629940498865147,0.6012371942783532,-0.5629940498865292,-0.5629940498865295
18.05,1.9983150051027345,1.3905271193159763e-05,0.29257929156255447,0.07855881719487168,0.5960402500131949,0.5960402500131328,0.6074212731073136,-0.5960402500131468,-0.5960402500131471
18.1,1.9953791747797187,1.424876252675844e-05,0.3020318516709328,0.08077540885858525,0.6284441126498845,0.6284441126498237,0.6131936115281427,-0.6284441126498368,-0.6284441126498372
18.15,1.9944148889637832,1.4911453997790147e-05,0.30904408442364995,0.08203759451586867,0.6601438710369716,0.6601438710369121,0.6184950254745707,-0.6601438710369243,-0.6601438710369252
18.2,1.996505109000699,1.5925243455505722e-05,0.31269285339296715,0.08237283059177525,0.691037213847915,0.6910372138478571,0.6232700681121934,-0.6910372138478682,-0.6910372138478693
18.25,1.9992240317819803,1.713671279057749e-05,0.3142048655144427,0.08276715664230228,0.7210461448473944,0.7210461448473378,0.6274703788280322,-0.7210461448473482,-0.7210461448473495
18.3,1.9993997059881263,1.8233031879422157e-05,0.31559795047301153,0.08399785575412033,0.7501706833378714,0.7501706833378157,0.6310579473489808,-0.7501706833378254,-0.7501706833378269
18.35,1.996863971382182,1.8810416336112468e-05,0.3173633804330698,0.08567125444879542,0.7784673223025096,0.7784673223024547,0.6340029115869319,-0.7784673223024643,-0.7784673223024656
18.4,1.994606093757711,1.851339871850044e-05,0.3179161322133679,0.08671206940918896,0.8059754838013573,0.8059754838013036,0.6362819403022526,-0.8059754838013127,-0.8059754838013139
18.45,1.9952047059896953,1.720059475962543e-05,0.3154621950886063,0.08666356096921657,0.8326767444451795,0.8326767444451262,0.637876882264905,-0.8326767444451347,-0.8326767444451362
18.5,1.9979494046139175,1.5045570059601943e-05,0.3100140437739707,0.08619027608446661,0.8585295747016222,0.8585295747015693,0.6387697308092533,-0.8585295747015775,-0.8585295747015791
18.55,1.9996720100008494,1.2540016690820721e-05,0.3034371171029928,0.08630412647888286,0.8835345357260111,0.8835345357259592,0.6389405973938165,-0.8835345357259665,-0.8835345357259683
18.6,1.998408955265214,1.0402242542895124e-05,0.2974280188575098,0.08714687535799537,0.9077525991356701,0.9077525991356183,0.638369621974292,-0.9077525991356256,-0.9077525991356272
18.65,1.9957012719732088,9.371663201918068e-06,0.2916169501297565,0.0878090055291012,0.9312554324248932,0.9312554324248423,0.6370432560642674,-0.9312554324248488,-0.9312554324248508
18.7,1.9946904532364946,9.930434562210877e-06,0.28408886477124584,0.08745077901821352,0.9540666224620304,0.9540666224619798,0.6349612079874376,-0.9540666224619859,-0.9540666224619883
18.75,1.9964946600401305,1.2102933334423582e-05,0.27363591243921404,0.08628586558685325,0.9761595500221296,0.9761595500220794,0.6321305069213474,-0.9761595500220852,-0.9761595500220874
18.8,1.999037332210868,1.5438667762657232e-05,0.26116240719228223,0.08532349409731621,0.9975088267516403,0.9975088267515906,0.6285517070100748,-0.9975088267515956,-0.9975088267515979
18.85,1.9994100618364565,1.913162917466238e-05,0.2488186372686585,0.08519209762643953,1.01813430215311,1.0181343021530602,0.6242138566636055,-1.0181343021530653,-1.0181343021530675
18.9,1.9972645957189954,2.2205620652915314e-05,0.23765494626158779,0.0853605746992252,1.038087745851833,1.0380877458517839,0.6191041372618411,-1.0380877458517888,-1.038087745851791
18.95,1.9951520243712795,2.376483720478717e-05,0.22652201694214535,0.08479126284950333,1.0573995975225012,1.0573995975224522,0.6132266909974184,-1.0573995975224566,-1.0573995975224588
19.0,1.9954712554759642,2.3268276537091737e-05,0.21353939908249142,0.08319501507191163,1.0760486721862526,1.0760486721862035,0.6066076212421405,-1.0760486721862077,-1.0760486721862101
19.05,1.9978216276911351,2.070947592303085e-05,0.19831433994101655,0.08134967408957161,1.0939846911579973,1.0939846911579483,0.599274690898532,-1.093984691157952,-1.0939846911579547
19.1,1.9995157397824344,1.6646355042393424e-05,0.18252912167650415,0.08020596942556057,1.1111721987902086,1.1111721987901597,0.5912363130171254,-1.1111721987901633,-1.1111721987901657
19.15,1.9986629136781253,1.2111115402557715e-05,0.16823448647893047,0.07974052089457384,1.1276071424082228,1.127607142408174,0.5824851644741598,-1.1276071424081775,-1.1276071424081795
19.2,1.9963525766465802,8.384109229986336e-06,0.15563311632903298,0.07896828597477534,1.1432891486726833,1.1432891486726342,0.5730274756067668,-1.143289148672637,-1.1432891486726395
19.25,1.9952702607785036,6.613526807308645e-06,0.14303555465532014,0.07715554008147163,1.158185574033105,1.1581855740330558,0.5629064948846594,-1.1581855740330587,-1.1581855740330615
19.3,1.9965977395693026,7.42669404063534e-06,0.1289826260377911,0.0746831660076297,1.1722284760486592,1.17222847604861,0.5521895040584681,-1.1722284760486126,-1.1722284760486157
19.35,1.9987965168459005,1.0739746781673887e-05,0.11402859659926445,0.07259999205105583,1.1853438878090188,1.1853438878089688,0.5409297879657811,-1.1853438878089717,-1.1853438878089748
19.4,1.9993750617813113,1.579370126836288e-05,0.1003506676458783,0.07139378286138465,1.1974783974636765,1.197478397463626,0.5291487239233716,-1.197478397463629,-1.197478397463632
19.45,1.9977620408822079,2.1327833717554867e-05,0.08946140804928038,0.0703739287435381,1.2085954936966279,1.2085954936965773,0.5168632185877178,-1.20859549369658,-1.2085954936965833
19.5,1.995893156050685,2.587835132672467e-05,0.08064056690943122,0.06852040120298808,1.218651352942728,1.2186513529426768,0.5041249439497855,-1.218651352942679,-1.218651352942683
19.55,1.995876462511175,2.8185362982213746e-05,0.07200083446036132,0.06572299852407593,1.2275800778671266,1.2275800778670742,0.49102593353480306,-1.2275800778670773,-1.2275800778670813
19.6,1.9976693325213435,2.7552216202764157e-05,0.06280921270020245,0.06289116636700154,1.2353046047805551,1.2353046047805023,0.4776591864227755,-1.2353046047805054,-1.2353046047805094
19.65,1.9992208580981194,2.4025143562589335e-05,0.05447299000135253,0.060900980355423684,1.2417580129796986,1.2417580129796448,0.46407927036135055,-1.241758012979648,-1.2417580129796524
19.7,1.9988114355874051,1.841977595851141e-05,0.049156567393079165,0.059527711763072366,1.2468899662289064,1.2468899662288517,0.45031115178431835,-1.2468899662288548,-1.246889966228859
19.75,1.9970005970872924,1.2198452493006329e-05,0.04741731259948079,0.05770710588334227,1.250655341635928,1.250655341635872,0.43639917643303194,-1.250655341635876,-1.2506553416358803
19.8,1.9958790395341024,7.109829658791256e-06,0.04770895054627289,0.0548509034688478,1.2530037309944282,1.2530037309943716,0.42243247153069685,-1.2530037309943756,-1.25300373099438
19.85,1.9966520224694726,4.659716219101995e-06,0.04832079321228688,0.051540071213582506,1.2538835325562305,1.2538835325561724,0.40851772443326273,-1.2538835325561768,-1.253883532556181
19.9,1.9983933723340923,5.6747731895789855e-06,0.049367019377144716,0.04883723067254975,1.2532551493415927,1.2532551493415334,0.39473351680499746,-1.2532551493415385,-1.2532551493415427
19.95,1.9991389258916719,1.0094119395454015e-05,0.05273045914773111,0.04703736084892696,1.2510948008719542,1.2510948008718938,0.38111300052723074,-1.2510948008718996,-1.2510948008719036
20.0,1.9981013038320756,1.69420675106835e-05,0.059958193078566424,0.04528929171309404,1.247384780175109,1.2473847801750475,0.36768015176445723,-1.2473847801750537,-1.2473847801750577
20.05,1.9965048168456834,2.450816219456975e-05,0.07045238108873497,0.042651618737872043,1.2421055611359917,1.2421055611359284,0.3544874826638056,-1.2421055611359355,-1.242105561135939
20.1,1.9961227193577225,3.0794251636878656e-05,0.08217753078110945,0.03924033219324441,1.2352430253777675,1.2352430253777025,0.3416086458307519,-1.2352430253777098,-1.2352430253777134
20.15,1.9973096404655875,3.407451230974523e-05,0.09395300567016784,0.036075794541680306,1.226803239149702,1.2268032391496353,0.329105582611108,-1.2268032391496437,-1.226803239149647
20.2,1.9987010724890715,3.3335996660888156e-05,0.10665239764386425,0.03389078173001714,1.2168124934591626,1.2168124934590945,0.3170024024504936,-1.2168124934591034,-1.216812493459107
20.25,1.9987505541605992,2.8566473388336178e-05,0.12211453353688917,0.0322463108455846,1.2052986400708945,1.205298640070824,0.3052950424008425,-1.2052986400708336,-1.2052986400708372
