Frequency,Absorption,Re_alpha_m_eff,Im_alpha_m_eff
2.4119779944986246,-0.07372949978793572,-0.10062658319729188,-0.07749668734248806
2.412853213303326,-0.07336883894052047,-0.09969589356192833,-0.07708962562070765
2.413728432108027,-0.07300269899829218,-0.09877577155256625,-0.07667710422926423
2.414603650912728,-0.07263125801451066,-0.09786624683562518,-0.07625931605237046
2.4154788697174294,-0.0722546941792719,-0.09696734413768966,-0.07583645383830147
2.4163540885221306,-0.07187318566151726,-0.09607908328947407,-0.07540871003387853
2.4172293073268314,-0.07148691045416575,-0.09520147927584553,-0.07497627662258786
2.4181045261315326,-0.07109604622259239,-0.09433454229165772,-0.07453934496655891
2.418979744936234,-0.07070077015666269,-0.09347827780314445,-0.07409810565261299
2.419854963740935,-0.07030125882651538,-0.09263268661460843,-0.0736527483425726
2.420730182545636,-0.0698976880422714,-0.09179776494013833,-0.07320346162800777
2.4216054013503374,-0.06949023271783378,-0.09097350448008577,-0.07275043288957994
2.4224806201550386,-0.06907906673892514,-0.09015989250202422,-0.07229384816112572
2.42335583895974,-0.06866436283549611,-0.08935691192591402,-0.07183389199860774
2.424231057764441,-0.06824629245862131,-0.08856454141319302,-0.07137074735404256
2.4251062765691422,-0.06782502566198775,-0.08778275545951555,-0.07090459545450237
2.4259814953738434,-0.06740073098806111,-0.08701152449085674,-0.07043561568626709
2.4268567141785446,-0.06697357535900596,-0.08625081496270721,-0.06996398548419351
2.427731932983246,-0.06654372397241792,-0.08550058946207978,-0.0694898802263486
2.428607151787947,-0.06611134020191436,-0.08476080681205496,-0.06901347313394245
2.4294823705926483,-0.06567658550261633,-0.08403142217859558,-0.06853493517658167
2.4303575893973495,-0.06523961932154015,-0.08331238717936328,-0.06805443498284905
2.4312328082020507,-0.06480059901290755,-0.08260364999427734,-0.06757213875620512
2.432108027006752,-0.06435967975836854,-0.08190515547755964,-0.0670882101961924
2.432983245811453,-0.06391701449211946,-0.08121684527101332,-0.06660281042491073
2.433858464616154,-0.06347275383089254,-0.08053865791829738,-0.06611609791872523
2.434733683420855,-0.06302704600877396,-0.07987052897995334,-0.0656282284451498
2.4356089022255563,-0.06258003681680957,-0.07921239114896401,-0.06513935500484984
2.4364841210302575,-0.062131869547334524,-0.07856417436661334,-0.06464962777868546
2.4373593398349587,-0.06168268494296676,-0.07792580593844145,-0.06415919407971982
2.43823455863966,-0.06123262115018778,-0.0772972106500862,-0.06366819831010055
