# Time-dependent hole occupations from NWChem rt_tddft moocc
# h_k = (n0_k - n_k)/2  (0-1 scale). n is the printed 0-2 electron occupation.
# Neutral n0 = 2 for MO 0-23, 0 for virtuals. MO 0 is O 1s.
# NWChem moocc is in the loaded-vector basis (not necessarily frozen-neutral character).
Timestamps (au),MO index 0,MO index 1,MO index 2,MO index 3,MO index 4,MO index 5,MO index 6,MO index 7,MO index 8,MO index 9,MO index 10,MO index 11,MO index 12,MO index 13,MO index 14,MO index 15,MO index 16,MO index 17,MO index 18,MO index 19,MO index 20,MO index 21,MO index 22,MO index 23,MO index 24,MO index 25
0.5,0.999068977647492,2.3075811000028423e-05,1.6221265000115892e-06,1.723247999962929e-06,1.0123060000255535e-06,1.0194824999754104e-06,0.12292100574200004,0.25322873903450005,0.24838076554400002,0.432997925577,0.09321111362150003,0.03438913589799997,0.04320485431200005,0.029624607371499967,0.27723299002900004,0.3726125674485,0.05172625955900001,0.20484988565249995,0.00879187722050001,0.15603056565350004,0.14289216886300005,0.00781574768500004,0.02650767009599997,0.08768830491900004,-0.898834492267,-0.9955601958795
0.55,0.998728919480067,2.3461771500032924e-05,1.6221180000330904e-06,1.728868999961719e-06,1.0140764999944096e-06,1.0221409999511266e-06,0.11815566838500002,0.24514540580550004,0.240526142492,0.42654864325700004,0.09408581354949996,0.03459121963199996,0.043624220058499974,0.029743993255500034,0.28007767039099996,0.375171202974,0.05206871327200002,0.20697450932350003,0.008806812025999977,0.15696988982600002,0.1442827051415,0.007831648237500044,0.02653624164949997,0.08832963483650003,-0.8979604132345,-0.995552014664
0.6,0.9988385226952795,2.3751461500021165e-05,1.5772100000477352e-06,1.6908444999685912e-06,9.547404999921127e-07,9.632974999895794e-07,0.11340781228899999,0.23695891293100002,0.2327882428725,0.419977440605,0.09504807536350002,0.034804538555999964,0.04408829866099995,0.029868720595999987,0.283234120895,0.37809269811799995,0.05244258423350001,0.20933984042800002,0.008820837182999974,0.15804749885049996,0.14583314981850004,0.007847008751500018,0.026562893513500052,0.08903620420699998,-0.896965782984,-0.9955444872215
0.65,0.9992865974851515,2.3665468000033663e-05,1.4874695000166582e-06,1.607185500018815e-06,8.411205000280475e-07,8.493555000432806e-07,0.10854170113350003,0.22911872168000003,0.225679847803,0.4136991985335,0.09605715135549997,0.03501893399949996,0.044577014230000045,0.029993612891500043,0.28656169305650003,0.38124641072700005,0.05283025633649996,0.21184162327,0.00883365327200003,0.15921582835899994,0.14747528395950005,0.007861579273000019,0.026586731702999966,0.08977557372599998,-0.8958948776465,-0.995537832485
0.7,0.9995798839494401,2.308497799996534e-05,1.3854435000348886e-06,1.508239000025391e-06,7.14949999980341e-07,7.218975000000682e-07,0.10427353740199996,0.22195136741699995,0.21946488677050002,0.40794451206250004,0.097082832728,0.035227330671000034,0.04507608109549999,0.030115118797000018,0.28996060708649996,0.384535232059,0.053218846744000015,0.21440778427600005,0.008845004611999996,0.160439340328,0.14916187070950004,0.00787518243850005,0.026606927672000014,0.09052672239149995,-0.894780941822,-0.995532229009
0.75,0.9994029541796525,2.2074131999949564e-05,1.320884500000119e-06,1.442685000019317e-06,6.366570000082561e-07,6.4173650005106e-07,0.100508440082,0.21552888820299998,0.214230751436,0.4028092901415,0.0981058488855,0.03542579758700004,0.045576426758500044,0.030231373937499972,0.293366862845,0.38789082133950004,0.053599670337500016,0.21699048382099995,0.00885472041900004,0.16169245548099997,0.15086094162950003,0.00788776327999996,0.026622831779000045,0.09127479741300004,-0.893648113129,-0.9955277924455
0.8,0.998973597477288,2.0783559000037144e-05,1.3254955000263635e-06,1.4430100000462076e-06,6.506055000299327e-07,6.540835000290457e-07,0.09693598957149996,0.20973537847699997,0.20992847706350004,0.39827535373300005,0.09911387012299999,0.03561469233449999,0.04607506532600003,0.030342934752999984,0.296761615256,0.391290444122,0.05397007658849995,0.21957790434000002,0.008862746320499992,0.162965814421,0.15256371746099995,0.00789941588450005,0.026634021077999948,0.09201941207499997,-0.892506337014,-0.995524562432
0.85,0.9987626534279815,1.94834325000226e-05,1.3930279999518902e-06,1.5050085000467561e-06,7.592359999586407e-07,7.622315000288538e-07,0.093079207369,0.2044388526955,0.20644812177000005,0.39429063771249995,0.10009282527249996,0.03579399465050004,0.04656538209750005,0.030450215602000008,0.3000933265525,0.39469112630400005,0.05432580216750005,0.22213204032900002,0.008869136116499976,0.16424159020600004,0.15424585036549998,0.00791037152999996,0.02664013360499995,0.09274655837250001,-0.891373407383,-0.9955225067685
0.9,0.998957677561434,1.866679749995548e-05,1.490323999986387e-06,1.5973875000518944e-06,9.237170000009343e-07,9.277179999767071e-07,0.08840395099550002,0.1994272322785,0.20359776695050003,0.39073721666600003,0.10102768807600004,0.035964626417000045,0.047041666811500016,0.030554170499999977,0.30332036865449996,0.39805511415749995,0.05466368476549999,0.22462325212550005,0.008873962638500044,0.16550327648200003,0.15588760344100006,0.007920899714500051,0.026640909759499953,0.0934471570255,-0.8902658211645,-0.99552157401
0.95,0.9993361984998475,1.8934989500007937e-05,1.5820555000489733e-06,1.6854784999909e-06,1.0851834999492382e-06,1.091356499949292e-06,0.08342393699600004,0.19457011004400004,0.201122346337,0.387435839416,0.10190680705050004,0.03612742304750005,0.04749988533049998,0.03065540024500002,0.3064143293995,0.40136096944599997,0.05498178812400001,0.22703478566199997,0.008877137347999997,0.16674055987150005,0.15747830997949996,0.007931120977999973,0.026635946092499974,0.09411658250150001,-0.88919405295,-0.995521777655
