# Reference (vacuum, no NP/molecule) electric field intensity in atomic units

Timestamps (au),X Values,Y Values,Z Values
19.514148032,2.436125008318233e-09,-4.7968881788420677e-17,-3.6042330742818786e-25
19.614220586,2.4311145740490063e-09,-4.7981307320472333e-17,-2.407146309887638e-25
19.71429314,2.4259219076336938e-09,-4.812908642462654e-17,-9.266025568997546e-26
19.814365694,2.4216435104466734e-09,-4.829046797877726e-17,3.9410090185650516e-26
19.914438248,2.4186789095464143e-09,-4.8387948427011504e-17,1.2263877755010865e-25
20.014510802,2.416555571859351e-09,-4.841154591465023e-17,1.3221631079820702e-25
20.114583356,2.41418300017109e-09,-4.8415193752931113e-17,7.269909893613228e-26
20.21465591,2.4104001922731962e-09,-4.8483805687960375e-17,-3.956902022841769e-26
20.314728464,2.404541323987453e-09,-4.868351100406072e-17,-1.7241151069525491e-25
20.414801018,2.396742988503196e-09,-4.902005704562083e-17,-2.963789233832191e-25
20.514873572,2.3878500257079245e-09,-4.943075712348453e-17,-3.6813934425341484e-25
20.614946126,2.3789772487405223e-09,-4.9819126210026155e-17,-3.742771690782268e-25
20.71501868,2.3709515058761844e-09,-5.0114842197300055e-17,-3.1830688814328343e-25
20.815091234,2.3639113027985497e-09,-5.032106137720884e-17,-2.3267861264762804e-25
20.915163788,2.3572564541377356e-09,-5.051308315259303e-17,-1.7998159082446827e-25
21.015236342,2.349962909998644e-09,-5.078128828001712e-17,-1.9816301456879225e-25
21.115308896,2.341097562139273e-09,-5.115210684657281e-17,-2.708201830634918e-25
21.21538145,2.330273491254912e-09,-5.154514752578217e-17,-3.3389353655903394e-25
21.315454004,2.3178223171214774e-09,-5.180941749210594e-17,-3.177256801938767e-25
21.415526558,2.3046060611261065e-09,-5.182866047434131e-17,-2.0292075762886698e-25
21.515599112,2.2915714781472963e-09,-5.162750463762505e-17,-5.176359309506958e-26
21.615671666,2.27927484913186e-09,-5.139152454286732e-17,4.0305672374327206e-26
21.71574422,2.2676140083415228e-09,-5.13608708645966e-17,4.329488956075614e-27
21.815816774,2.2558952849325025e-09,-5.1648639410705666e-17,-1.314370263836294e-25
21.915889328,2.2431931043376732e-09,-5.2109874610122743e-17,-2.709357263512889e-25
22.015961882,2.228815274208932e-09,-5.2380345190027723e-17,-3.450163827639433e-25
22.116034436,2.21263903333772e-09,-5.209979637455328e-17,-3.2445659700965003e-25
22.21610699,2.195153439081969e-09,-5.1190497433264243e-17,-2.4266829230460604e-25
22.316179544,2.1771946225724067e-09,-4.998380940852626e-17,-1.3545609813323254e-25
22.416252098,2.159514471417912e-09,-4.905485520084709e-17,-3.1134780706601e-26
22.516324652,2.1424032061614328e-09,-4.882150820153909e-17,5.205468603820099e-26
22.616397206,2.1255537619557033e-09,-4.91646589295758e-17,1.1051317542136766e-25
22.71646976,2.1082298059664105e-09,-4.937309796700176e-17,1.385118087042326e-25
22.816542314,2.089645101834937e-09,-4.8533521692537635e-17,1.1243680524601586e-25
22.916614868,2.0693579135579313e-09,-4.6164033062211863e-17,2.2281053948435386e-26
23.016687422,2.047481427011009e-09,-4.265068483371401e-17,-1.017170660926105e-25
23.116759976,2.024608806048967e-09,-3.910009739550619e-17,-2.0914591737664446e-25
23.21683253,2.0014979602115053e-09,-3.6592301077400746e-17,-2.671419777120267e-25
23.316905084,1.9786813391872973e-09,-3.528551724705313e-17,-2.71466406584318e-25
23.416977638,1.9561999291206667e-09,-3.4040772156369814e-17,-2.5677775890937243e-25
23.517050192,1.9335929411488865e-09,-3.0972754797625874e-17,-2.3416886744217133e-25
23.617122746,1.9101420109238464e-09,-2.4696263985953406e-17,-2.037617864179513e-25
23.7171953,1.8852397543297432e-09,-1.5446079103053793e-17,-1.5536270624073677e-25
23.817267854,1.8586925707937677e-09,-5.177096243770976e-18,-1.057265104527287e-25
23.917340408,1.8308055343240148e-09,3.634861256970423e-18,-8.388111933235637e-26
24.017412962,1.80221159589185e-09,9.814530190271098e-18,-1.2340008053929338e-25
24.117485516,1.7735382762099164e-09,1.4635364221350084e-17,-2.1419242938659034e-25
24.21755807,1.745085545911979e-09,2.1269935606632672e-17,-3.218984480176454e-25
24.317630624,1.7166787805472603e-09,3.264099958193426e-17,-3.878810403366499e-25
24.417703178,1.6877675383798601e-09,4.903251269567298e-17,-3.841815578001817e-25
